7.4	21.3	28.2	24.6
1.5	17.5	27.6	24.3
9.9	20.6	26.6	24.2
10.9	18.4	27.7	24.2
19.3	8.4	27.2	24.6
48.3	7.7	26.2	24.1
2.0	11.5	26.9	24.0
3.0	12.2	26.8	23.8
38.6	11.2	25.6	24.0
21.3	15.2	26.3	23.8
1.5	12.2	28.2	24.3
0.0	15.3	28.1	24.9
0.3	13.2	27.5	24.5
13.2	11.0	27.3	24.4
5.3	16.5	26.1	24.2
88.4	9.6	26.1	24.1
17.0	12.0	26.5	24.4
7.9	14.7	27.9	24.4
107.2	4.8	26.6	25.1
26.9	11.5	26.9	24.5
47.0	12.2	26.6	24.8
2.5	19.5	27.0	24.2
13.2	20.4	28.2	24.2
55.4	15.0	27.3	25.1
40.6	6.8	26.1	24.7
2.3	18.9	27.5	24.4
21.1	15.9	26.6	23.9
4.8	16.7	26.9	24.5
15.2	14.2	28.3	24.9
6.9	15.7	27.3	25.0
23.1	14.0	27.3	24.2
17.3	13.9	27.1	24.5
25.4	16.5	27.3	24.9
18.0	17.9	26.7	24.7
44.7	13.5	26.9	24.7
12.7	19.0	27.5	24.1
0.5	18.6	27.4	24.2
0.0	21.2	27.3	24.7
32.8	15.0	26.7	24.6
2.5	18.8	28.3	24.8
7.6	11.4	26.7	24.8
7.4	13.9	27.2	24.3
0.0	17.0	28.0	24.3
0.0	23.7	28.3	24.0
0.5	21.0	28.4	23.8
0.3	20.3	27.9	24.6
9.7	15.0	27.8	24.3
17.3	16.3	26.9	25.0
17.0	12.9	27.9	24.7
23.4	16.4	27.7	23.9
31.8	14.3	26.9	24.7
0.0	20.7	28.0	24.5
3.8	17.1	27.2	24.1
9.9	13.2	27.9	24.5
7.4	19.5	27.6	24.7
7.4	12.4	26.7	24.3
0.8	21.3	27.7	23.5
0.0	18.5	27.5	24.4
4.1	19.7	27.5	24.5
18.3	14.7	26.5	23.8
1.5	21.2	27.2	24.9
0.0	17.7	27.5	24.8
0.0	20.3	27.5	24.7
2.8	19.5	27.7	24.6
0.0	21.4	28.5	24.7
5.1	23.3	27.8	24.7
22.9	8.0	26.5	24.4
17.0	13.0	26.0	24.4
0.0	20.2	27.5	24.5
0.0	20.5	27.8	24.4
1.5	21.1	27.8	24.1
7.9	14.3	27.1	24.6
11.9	13.0	27.5	24.3
24.1	10.6	27.0	24.2
2.0	14.1	26.7	24.1
3.3	22.2	27.9	24.9
0.0	21.9	28.9	24.4
3.3	23.8	28.6	24.1
23.6	8.6	26.9	24.6
0.8	17.3	27.3	23.9
0.0	23.0	28.2	24.7
0.0	21.2	28.6	24.1
0.0	21.4	28.9	25.3
0.0	21.1	29.1	24.8
0.0	22.5	29.4	24.6
0.0	15.4	29.5	24.8
0.0	22.5	29.0	24.9
0.0	20.6	28.8	24.7
0.0	21.5	28.2	24.6
0.0	20.6	29.3	25.5
1.3	19.2	29.1	25.4
7.9	21.3	29.3	25.5
0.0	23.3	29.4	25.4
0.0	21.2	30.0	25.0
0.0	20.5	29.0	24.7
3.8	20.7	29.0	24.4
0.0	19.3	28.8	25.6
3.8	18.9	29.7	25.4
0.0	19.4	29.2	25.7
0.0	17.1	29.3	25.5
0.0	19.3	29.9	24.9
0.0	20.6	29.4	25.3
0.0	17.1	28.9	25.1
0.0	19.2	29.4	25.2
30.5	15.9	28.0	25.0
0.0	25.7	27.9	24.9
0.0	20.8	29.4	25.6
0.0	19.9	28.9	25.5
0.0	22.4	29.4	25.0
0.0	16.9	28.4	25.3
0.8	16.3	28.5	25.6
15.0	20.3	29.5	25.4
0.0	19.2	29.5	25.2
0.0	15.0	28.8	25.5
0.0	21.2	29.1	24.9
0.0	20.5	29.2	24.2
38.1	13.3	26.7	24.5
2.5	19.7	28.3	24.3
0.8	20.4	28.1	24.9
0.0	22.9	30.2	24.7
0.0	21.1	29.2	24.6
0.0	20.8	29.5	25.2
0.0	21.2	29.8	24.8
0.0	15.4	28.0	25.0
0.0	20.4	29.6	24.9
0.0	14.7	29.3	25.4
2.5	16.6	28.5	25.2
2.3	15.9	27.8	25.0
13.5	19.4	28.7	24.9
5.8	15.7	26.8	24.2
32.5	20.1	28.4	25.0
0.0	21.4	28.2	25.2
0.0	19.2	28.8	24.8
0.0	18.4	29.6	24.8
0.0	19.8	29.6	24.7
10.2	15.7	29.0	25.2
0.8	18.2	28.8	25.1
0.0	20.6	29.1	24.8
0.8	20.8	29.5	25.1
0.0	18.4	29.5	25.2
0.8	17.2	29.5	24.8
15.7	18.0	29.3	25.5
1.5	19.8	28.9	25.6
0.0	20.7	29.0	25.7
1.3	16.9	29.1	25.4
0.0	18.6	29.2	24.8
0.0	17.1	27.6	25.9
0.0	15.9	28.3	25.6
0.0	18.9	29.5	24.9
0.0	18.9	29.5	24.9
0.0	20.5	29.8	25.2
0.0	20.1	30.2	25.0
0.0	18.6	29.5	25.3
0.0	20.7	30.1	25.5
0.0	21.9	30.0	25.5
0.0	20.6	30.0	25.4
26.2	14.7	29.9	25.8
0.3	19.3	29.0	25.7
0.0	20.1	30.4	25.7
2.0	18.1	29.9	26.1
0.0	14.4	28.8	25.7
0.0	21.0	30.1	25.7
0.0	19.4	30.2	25.4
0.0	19.5	29.2	25.8
0.0	14.1	28.0	25.5
8.4	14.8	28.6	25.1
2.3	16.4	28.1	25.3
0.0	19.6	27.7	25.1
55.4	16.0	26.5	24.7
3.0	4.2	30.0	24.7
0.0	17.5	29.0	24.7
7.9	9.2	28.2	24.4
0.0	16.8	28.4	24.1
0.0	15.2	28.1	24.7
15.5	10.0	27.0	25.7
4.1	7.2	27.1	24.9
3.3	13.2	27.4	25.0
30.0	12.9	26.5	24.4
9.9	15.6	28.8	24.3
0.0	20.8	28.7	24.9
6.9	16.2	27.5	24.7
0.0	19.6	28.8	25.0
0.0	14.7	29.1	24.8
0.0	19.9	29.1	24.7
0.0	18.0	28.9	24.7
0.5	18.8	29.1	25.1
0.0	18.7	28.9	25.6
2.3	16.6	28.4	25.4
13.5	13.8	28.4	25.3
4.1	18.1	26.6	25.2
10.0	14.7	28.2	25.1
43.7	9.4	27.8	24.8
11.4	14.6	28.0	24.6
1.3	14.5	28.0	24.9
10.0	10.8	29.8	24.3
5.3	10.3	29.0	24.0
5.6	15.0	28.6	24.3
2.5	15.6	28.6	24.1
3.4	8.0	27.4	24.0
16.7	9.5	27.3	24.1
6.2	16.3	27.4	23.7
0.2	22.8	27.3	23.4
1.4	18.2	27.4	24.0
1.1	18.3	26.7	23.3
3.5	19.0	26.8	22.7
0.3	19.1	27.4	23.1
0.2	19.1	27.2	22.7
0.4	20.7	27.2	22.8
0.3	19.5	27.4	22.7
1.9	16.7	27.2	23.4
7.3	7.3	27.3	23.8
1.2	17.7	28.0	24.2
0.4	17.5	27.7	24.4
5.3	12.5	27.5	24.1
2.5	15.5	27.7	23.9
8.9	14.5	27.4	24.1
34.1	11.6	26.0	23.8
10.6	12.3	27.4	23.8
20.1	11.8	27.3	24.3
5.5	16.6	27.4	24.1
0.7	16.3	27.2	24.1
0.5	19.4	26.9	23.4
0.0	19.5	27.0	22.9
0.8	15.0	27.1	22.8
0.8	12.3	27.5	22.7
0.0	18.7	27.5	23.3
0.3	13.8	27.2	23.8
0.3	20.0	27.4	23.0
0.0	16.8	27.3	23.5
0.0	21.9	27.3	23.1
0.0	18.7	26.8	22.0
0.0	19.9	27.1	23.0
0.0	16.8	26.9	22.7
0.0	17.8	27.3	23.1
0.0	17.6	27.1	23.3
0.0	18.5	27.5	23.5
6.9	15.0	26.8	23.2
0.0	20.3	27.5	23.3
0.0	21.6	27.2	23.4
2.3	20.9	27.3	23.2
6.1	15.2	27.0	23.0
0.5	20.1	27.3	22.7
23.6	12.3	26.5	22.5
0.5	19.0	27.2	23.3
0.0	20.0	27.9	23.4
0.0	21.2	27.9	23.4
0.0	17.9	27.4	22.9
0.0	11.2	27.3	23.2
0.3	18.5	27.1	23.4
0.0	19.3	27.5	22.9
0.0	20.1	27.3	23.0
0.0	18.0	27.4	23.0
0.0	23.0	27.6	23.1
2.8	20.1	27.3	23.2
0.0	18.5	28.0	23.2
0.5	19.8	27.9	24.0
4.6	10.8	27.6	23.4
0.0	17.1	27.7	24.0
0.0	16.8	28.0	24.0
0.0	19.9	28.3	23.8
0.0	20.8	28.0	23.9
0.0	17.0	28.0	23.5
0.0	17.2	28.3	24.3
0.3	17.0	28.1	24.3
0.0	19.3	27.7	24.0
0.0	20.5	27.2	23.6
0.0	21.5	28.3	23.4
0.8	14.4	28.3	23.7
0.0	18.7	28.0	23.7
0.0	17.2	28.6	24.0
0.0	17.6	28.6	23.8
0.0	20.2	27.6	22.9
0.0	25.0	28.3	21.8
0.0	22.0	28.1	21.7
0.0	15.7	27.9	23.5
1.3	18.6	28.4	23.6
0.0	19.6	28.6	23.4
0.0	15.3	28.0	23.1
0.0	15.7	27.6	22.9
0.0	16.6	28.5	22.4
0.0	14.3	28.3	23.3
1.3	14.3	28.7	23.6
0.0	14.9	29.5	24.0
0.0	15.8	29.2	24.4
0.0	20.3	29.5	24.2
0.0	21.9	29.2	23.5
0.0	16.1	29.8	24.1
0.0	22.8	30.0	24.9
0.0	21.3	29.6	24.9
0.0	21.9	29.0	24.1
0.0	22.4	29.5	23.7
0.0	19.5	28.4	24.1
2.3	12.9	28.8	23.4
0.0	18.2	29.2	23.8
27.2	19.1	28.9	24.0
1.0	12.1	28.8	24.0
8.6	16.1	28.1	24.1
6.9	13.8	28.7	23.6
0.0	19.6	30.1	24.0
0.0	19.3	30.2	24.6
0.0	14.4	29.8	24.8
0.0	20.6	29.0	24.5
0.0	22.4	28.6	24.5
0.0	21.9	28.6	24.8
0.0	21.0	28.6	24.6
0.0	18.9	29.8	24.3
0.0	19.8	29.8	24.8
0.0	22.9	30.1	24.6
0.0	24.6	30.0	24.1
0.0	22.0	30.3	23.4
0.0	16.9	29.9	24.1
0.0	19.6	30.3	23.6
14.7	17.5	29.9	24.5
0.0	18.8	30.2	24.0
0.0	21.0	30.1	24.9
0.0	20.7	30.2	24.5
3.3	15.0	29.3	24.9
0.0	22.3	29.9	24.5
0.0	19.7	30.4	24.3
0.0	22.5	30.2	24.5
0.0	22.2	30.2	24.5
0.0	18.7	30.5	24.7
0.0	12.7	29.8	25.2
0.0	17.0	30.2	25.4
0.0	21.1	29.4	24.6
0.0	20.5	29.3	24.1
0.0	21.8	30.5	24.4
0.3	12.7	30.0	24.7
6.9	17.6	29.3	24.0
0.0	23.8	29.5	23.4
2.5	22.0	30.0	23.4
3.3	15.8	29.2	24.4
25.9	14.1	28.9	24.4
10.9	16.7	29.4	24.1
62.0	10.3	27.0	24.5
8.6	10.7	27.8	24.4
2.5	14.5	28.4	24.7
1.8	18.4	29.5	25.1
0.0	19.1	29.8	25.3
0.0	17.9	29.8	25.4
2.0	15.0	29.6	25.2
6.9	15.8	29.6	25.5
3.3	14.7	28.2	25.1
1.8	18.1	29.3	25.2
0.0	19.3	29.7	25.0
0.0	21.2	30.5	24.9
0.0	18.2	30.1	24.7
0.0	19.7	31.0	25.2
0.8	14.3	30.4	25.3
0.0	19.4	30.4	25.6
0.0	22.6	30.6	25.2
29.2	22.8	30.6	24.9
4.1	15.8	27.6	25.1
7.9	16.5	29.1	25.2
18.8	12.9	28.5	25.1
50.3	13.9	28.3	25.4
14.5	20.6	29.7	25.3
0.0	18.8	29.8	25.4
0.0	14.2	29.4	25.3
0.0	21.1	29.6	25.0
1.0	21.2	29.1	24.9
0.0	16.5	29.3	24.9
2.8	18.3	29.3	24.8
23.6	12.0	27.8	24.7
0.0	21.3	28.8	24.7
0.0	17.7	29.2	24.4
0.0	14.9	29.1	24.9
0.8	15.8	28.5	24.7
31.5	8.9	27.7	25.3
14.0	12.9	28.8	24.9
16.5	12.7	27.6	24.6
0.0	11.7	26.7	23.8
0.0	14.1	27.2	24.1
7.6	12.2	27.6	24.2
6.9	13.1	27.7	23.9
6.4	14.7	26.7	24.3
5.1	13.5	26.4	24.2
0.0	20.4	28.5	24.5
0.5	17.4	28.4	24.4
0.0	20.6	28.7	24.9
0.0	16.9	29.1	24.6
12.7	14.1	28.8	25.3
3.8	20.8	28.6	24.7
6.9	20.2	28.4	24.4
38.6	11.7	26.8	24.8
0.0	21.3	28.7	24.2
0.0	21.3	29.1	24.4
0.0	19.7	28.9	24.6
27.2	21.6	28.1	24.6
28.7	11.4	26.4	24.4
19.1	15.2	27.8	24.2
21.1	16.6	26.9	24.4
14.5	13.0	27.3	24.1
65.0	17.1	27.1	24.2
17.0	15.3	27.1	24.3
0.0	20.5	27.4	24.4
0.0	22.6	27.7	24.4
60.5	17.7	27.8	25.2
3.3	16.3	27.4	25.1
32.0	14.7	27.2	25.1
0.0	19.2	28.5	24.8
0.0	21.0	27.9	24.2
0.0	17.8	27.4	24.0
0.0	22.4	28.4	24.2
8.1	20.5	28.0	24.7
24.6	15.9	27.6	24.6
54.9	6.6	27.8	25.2
0.0	18.5	27.6	25.0
0.0	15.8	27.9	25.0
23.1	15.8	27.9	24.5
67.3	12.7	27.8	24.3
1.5	17.1	28.0	24.0
1.0	15.9	28.4	24.3
47.2	10.9	27.8	24.7
1.5	18.3	26.9	24.3
11.9	19.0	28.6	25.0
15.5	15.0	28.3	24.8
21.1	16.2	27.3	24.4
10.9	16.4	27.4	24.4
0.3	16.9	27.6	24.4
49.0	20.4	28.3	24.5
14.7	10.7	28.1	24.7
0.0	17.1	28.4	24.7
0.0	16.3	28.8	24.5
10.9	17.4	27.9	24.0
1.5	18.5	29.6	24.4
0.0	19.9	27.3	24.5
4.1	17.0	26.5	24.4
0.0	19.6	28.4	24.1
2.5	17.2	28.9	24.4
0.0	22.5	27.5	24.8
0.0	21.4	27.3	24.1
8.6	19.8	28.3	24.7
35.1	19.7	27.9	24.8
16.8	16.2	28.9	25.4
7.9	16.7	28.6	24.8
0.0	18.8	28.3	24.3
9.4	17.0	28.2	24.5
7.1	12.1	27.3	24.9
7.1	18.0	27.8	24.7
0.0	19.8	28.8	24.5
0.0	17.8	28.7	24.5
0.0	19.5	28.2	25.2
0.0	20.6	29.0	25.0
2.5	17.7	28.3	25.1
5.3	17.7	27.7	25.0
0.0	18.1	28.1	24.5
0.0	20.5	29.6	25.4
0.0	18.0	29.4	24.8
0.0	17.2	29.3	24.9
0.0	14.8	29.0	24.7
6.1	18.7	28.9	24.8
0.0	19.7	29.2	25.6
0.0	20.6	28.8	25.1
0.0	18.3	28.4	25.3
1.8	20.8	29.3	24.9
11.2	18.2	29.1	25.2
0.0	21.3	29.7	24.7
0.0	21.7	29.2	24.8
3.6	15.7	28.7	25.0
4.6	17.6	27.8	25.1
0.0	22.2	30.2	25.1
0.0	23.6	30.4	24.7
0.0	25.6	30.4	24.4
0.0	22.9	29.6	25.7
0.0	18.7	30.1	25.0
10.2	19.7	29.2	25.1
0.0	22.0	30.0	25.2
0.0	23.0	30.4	24.8
0.3	13.6	28.6	25.5
0.0	20.7	29.5	25.4
0.0	18.2	28.6	25.0
49.0	17.5	29.1	25.2
0.0	20.7	29.0	25.0
14.5	18.3	29.5	24.8
1.0	23.7	27.9	25.5
0.0	21.7	29.9	25.0
0.0	23.0	28.6	24.5
1.0	18.9	28.8	24.8
0.5	15.9	27.6	24.5
14.5	14.7	27.1	24.1
54.4	11.2	26.8	24.7
5.3	14.1	28.0	24.3
0.8	16.3	28.5	24.7
0.0	22.0	29.6	24.4
0.0	21.7	29.5	24.1
11.2	19.9	29.2	25.3
2.8	20.7	29.4	25.1
0.0	22.1	29.7	24.6
0.0	20.6	30.1	24.9
0.0	18.1	30.1	25.6
0.0	21.7	30.1	25.6
0.0	21.6	29.4	25.9
3.8	18.5	29.5	25.4
8.1	22.6	29.1	24.8
0.0	20.7	29.4	25.2
15.5	13.9	28.6	25.3
0.0	21.6	28.0	24.8
0.0	20.9	29.4	24.8
0.0	25.6	29.8	24.3
0.0	22.0	29.7	24.5
0.0	24.1	29.6	24.8
3.8	19.2	29.0	25.3
25.4	18.5	29.2	25.5
0.0	19.6	29.5	25.7
0.0	21.2	30.2	25.1
0.0	19.4	29.4	24.5
16.5	19.2	29.3	25.0
0.0	21.0	29.7	25.3
0.0	21.3	29.9	24.9
0.0	22.4	29.8	24.6
48.3	20.2	30.2	24.2
0.0	21.5	29.9	25.5
0.0	22.8	30.4	26.0
0.0	19.0	30.6	25.9
0.0	20.3	30.7	25.7
0.0	20.7	30.2	25.1
0.0	21.0	30.4	25.2
0.0	19.2	28.5	25.7
0.0	20.6	29.1	25.6
0.0	17.9	29.9	25.1
0.0	21.0	29.3	25.5
94.7	13.1	27.7	25.2
0.0	13.9	29.8	25.0
14.7	20.1	30.4	25.6
14.7	7.7	29.2	25.2
4.6	20.7	29.1	25.1
0.0	21.8	30.0	24.4
0.0	18.4	29.6	25.3
0.0	10.8	29.8	26.2
0.0	20.9	30.3	25.1
0.0	18.0	29.5	24.9
0.0	18.1	29.8	25.3
0.3	16.8	29.8	25.8
0.0	18.1	29.9	25.4
0.0	21.1	30.2	25.5
1.5	20.5	30.7	25.6
0.0	15.3	30.4	25.9
0.0	12.9	29.8	25.7
3.3	14.9	29.0	25.8
38.1	18.0	29.8	25.9
0.5	18.1	29.6	25.8
0.0	19.2	30.9	25.7
0.0	20.7	31.0	25.6
0.0	18.8	30.5	25.7
0.0	18.5	30.5	25.8
0.0	18.8	30.0	25.6
0.0	17.2	29.5	25.5
0.0	19.9	30.1	25.3
0.0	18.9	29.9	25.3
0.0	16.3	30.1	25.5
0.0	20.2	29.9	25.3
0.0	18.9	28.6	24.9
0.0	18.9	29.1	24.6
0.0	20.7	29.4	25.1
0.8	18.8	29.7	25.4
30.2	18.0	29.8	25.5
6.9	13.4	27.3	25.5
8.4	17.4	28.7	25.6
6.9	16.5	28.9	25.6
0.0	16.7	29.4	25.1
10.4	17.7	28.6	25.1
0.0	18.5	29.2	25.0
0.0	17.4	29.3	25.1
4.8	15.6	29.2	25.2
0.5	15.3	29.4	25.6
0.0	19.3	29.8	25.6
0.0	17.7	28.5	25.5
16.3	15.1	28.8	25.2
0.0	13.4	27.7	25.4
0.0	17.8	29.1	25.8
0.0	15.9	28.3	25.3
0.0	13.6	28.3	25.0
0.3	15.0	28.1	25.5
1.5	13.4	28.5	25.3
0.0	17.0	29.0	25.5
0.0	17.7	29.3	24.9
0.0	17.9	28.7	25.2
1.5	13.0	29.2	25.2
0.0	13.5	27.9	25.2
0.0	16.1	29.3	24.9
0.0	19.3	29.2	24.8
0.0	20.3	29.2	24.5
2.0	15.4	28.6	24.3
0.0	13.8	28.5	23.9
0.0	19.6	29.1	24.1
0.0	19.8	29.5	23.9
0.5	17.3	29.5	23.9
0.0	19.7	29.8	23.6
0.0	19.7	30.3	23.6
0.8	15.0	29.6	24.8
0.0	18.3	29.9	24.3
0.0	19.4	29.9	23.7
0.0	18.3	29.4	23.5
0.0	17.0	28.4	24.0
4.1	21.8	29.1	24.1
0.0	19.0	29.4	24.3
2.0	19.6	30.0	24.3
0.0	14.7	29.4	25.2
0.0	19.7	29.6	25.1
0.0	19.9	29.8	24.1
0.0	15.0	28.5	23.6
1.0	20.2	29.8	24.3
4.1	20.6	29.2	25.0
8.4	12.5	29.1	24.4
0.0	18.0	29.3	24.8
11.2	11.9	28.2	24.4
17.0	6.1	27.4	24.3
1.0	9.6	28.3	24.4
0.8	15.8	27.9	24.0
0.0	20.1	29.3	24.2
11.2	17.9	28.5	24.4
99.1	6.8	27.4	24.3
13.5	5.3	28.3	24.4
0.5	18.4	28.9	24.7
0.0	12.4	27.9	24.4
5.3	15.8	28.3	24.1
0.5	16.7	28.4	24.7
3.3	17.5	27.7	24.3
0.8	17.0	28.3	23.9
0.0	18.4	28.4	24.0
1.0	18.0	28.5	24.2
1.5	16.8	28.3	23.8
4.1	18.8	28.7	23.7
0.0	16.9	28.5	24.0
0.0	18.7	28.7	23.9
0.0	21.6	28.8	23.9
0.0	20.4	28.8	24.1
8.6	12.7	28.1	23.6
0.0	18.9	28.6	23.2
0.0	19.1	28.8	23.6
0.0	21.2	29.4	23.5
1.0	15.8	28.6	24.3
0.0	17.7	28.7	23.9
0.0	19.9	29.0	23.8
0.5	21.9	29.1	23.6
0.0	22.5	29.2	23.5
0.0	21.9	29.4	24.4
8.9	21.6	29.1	24.5
1.5	17.6	29.3	23.8
0.0	18.6	28.8	23.9
0.0	21.4	29.5	23.6
1.5	16.9	28.8	23.8
2.3	13.5	29.1	23.6
0.0	19.9	29.3	24.4
0.5	19.0	29.2	24.3
46.2	11.3	28.8	24.2
0.0	16.4	28.5	23.8
0.0	17.0	29.3	23.5
0.0	22.7	28.9	23.5
0.0	24.7	29.5	22.7
0.0	22.1	29.6	23.7
0.0	20.6	29.9	23.6
0.0	16.3	29.7	24.7
0.0	12.1	29.5	24.8
0.0	20.7	30.0	25.2
0.0	16.0	30.0	25.0
0.0	20.3	30.6	25.1
0.0	15.1	30.1	25.1
0.0	21.2	30.4	25.5
0.8	10.1	29.5	25.5
1.3	11.6	29.9	25.0
4.8	18.1	29.7	25.0
7.9	9.6	28.7	25.3
0.0	18.6	29.0	25.0
14.7	15.0	29.5	24.8
0.0	19.4	29.7	24.8
0.0	18.3	29.4	24.6
0.0	20.6	29.8	25.0
1.3	23.3	29.7	24.7
0.8	15.3	29.6	24.1
0.0	23.0	30.5	24.0
4.8	19.4	29.7	24.4
23.1	13.9	28.3	24.5
64.3	9.7	27.4	25.0
0.0	15.8	29.5	24.7
0.0	18.6	29.4	24.9
25.4	14.5	29.4	24.7
3.8	12.9	29.5	25.1
0.0	17.9	29.9	25.3
0.0	21.3	30.6	25.2
0.0	23.2	30.5	24.9
0.0	21.7	30.3	24.8
0.0	20.7	30.2	24.9
0.0	20.8	30.4	24.6
0.0	20.4	30.0	24.7
0.0	21.2	30.3	24.5
2.5	16.2	28.4	24.8
3.3	19.5	27.3	24.5
53.6	7.5	26.6	24.3
23.6	10.4	26.6	23.9
0.0	18.4	28.5	24.3
0.0	25.1	29.3	24.7
3.3	15.2	28.3	24.4
21.1	16.4	28.1	24.9
54.4	10.6	27.1	25.2
54.1	7.1	27.1	25.1
15.7	8.5	26.7	24.9
0.3	19.1	28.4	24.6
0.0	21.4	28.7	24.0
0.0	20.5	28.7	23.6
0.0	21.2	29.0	23.5
0.0	20.6	29.1	24.6
5.8	18.6	28.8	24.1
11.9	8.9	27.5	24.3
17.3	9.5	28.2	24.6
1.5	10.6	27.5	24.9
1.3	17.0	28.0	24.9
0.0	17.5	28.2	24.6
0.0	22.3	28.4	24.4
0.0	21.2	28.7	24.1
0.0	19.8	29.3	24.7
15.0	10.9	28.8	25.1
0.0	17.4	28.4	25.2
0.0	17.3	27.9	25.4
0.3	22.4	29.3	25.2
79.0	12.3	28.1	25.2
7.6	10.9	27.0	25.0
9.7	9.0	28.1	24.6
8.6	13.6	28.7	24.9
8.6	13.7	28.6	25.2
8.6	11.6	28.6	25.2
0.5	19.5	28.8	25.3
2.0	18.6	28.1	24.9
15.5	17.4	28.4	24.8
7.1	9.5	26.7	24.3
88.9	4.9	27.5	24.3
16.5	13.2	27.6	24.7
16.5	11.1	26.4	24.4
29.5	6.4	27.5	24.4
13.5	15.0	27.5	24.4
8.9	11.9	27.5	24.2
0.0	13.0	27.7	24.9
17.8	14.0	28.1	25.0
11.2	9.6	27.3	25.1
19.1	13.4	26.7	24.5
1.8	13.6	27.2	24.4
1.3	15.3	27.5	24.1
8.1	18.2	28.2	24.6
20.8	7.4	26.3	25.0
128.8	9.4	26.9	24.7
25.4	14.5	27.1	24.7
11.4	9.5	26.5	24.8
7.1	15.8	26.2	24.5
19.3	16.2	27.1	24.6
31.0	12.4	27.4	24.3
0.0	22.1	28.4	24.8
37.1	12.3	27.3	24.8
58.9	6.6	27.0	24.8
38.6	12.8	26.2	24.4
31.2	15.7	27.1	24.4
38.9	13.1	26.5	24.2
12.7	13.1	27.4	24.5
17.5	15.0	25.8	24.2
30.2	15.7	27.5	24.3
16.8	12.0	27.2	24.8
8.6	17.9	27.2	24.8
2.8	18.3	26.7	25.2
1.5	14.5	27.8	24.7
1.0	14.6	27.9	24.9
0.0	15.8	28.3	24.7
20.3	19.4	28.1	24.9
2.0	14.4	27.6	24.5
1.3	16.5	26.9	24.9
19.8	17.6	27.9	25.0
16.0	14.6	27.2	25.0
4.8	15.9	27.7	24.9
4.3	13.8	28.0	24.8
1.5	18.4	28.4	24.9
11.9	12.9	27.5	24.7
3.8	12.8	27.8	24.6
1.8	17.5	28.0	24.8
16.8	15.7	27.7	25.0
58.7	12.2	25.8	24.1
0.8	21.7	28.1	24.2
8.6	17.3	28.2	24.2
19.3	14.5	27.6	25.2
12.7	19.6	28.9	25.3
1.8	14.1	27.1	24.4
2.0	21.7	28.1	24.1
8.6	17.7	27.9	24.9
19.3	20.5	28.4	24.7
6.9	14.4	27.7	24.7
0.0	20.1	28.2	24.9
5.6	15.8	27.1	24.8
25.4	13.2	27.8	24.3
12.4	19.9	27.8	23.9
3.0	17.7	28.6	24.2
2.8	20.7	28.7	24.9
0.0	17.4	27.7	25.2
27.2	16.8	27.9	24.9
0.0	19.0	29.2	24.5
3.3	21.7	28.9	24.8
9.7	19.3	28.6	24.6
0.0	24.2	28.8	23.5
9.7	18.7	27.4	24.9
3.3	20.7	28.7	24.7
5.1	19.7	28.7	24.8
14.5	15.8	28.2	24.4
5.6	17.5	28.7	24.1
4.8	16.5	28.1	24.5
3.3	15.4	28.6	24.7
0.0	20.5	28.9	24.3
1.8	21.7	28.8	24.6
0.0	16.5	29.0	25.1
5.1	18.8	28.3	25.1
6.4	17.2	28.9	25.1
1.3	15.8	27.2	24.9
0.0	18.4	28.6	24.8
4.1	18.1	28.0	24.5
8.4	20.1	28.5	25.0
5.1	16.5	27.1	25.1
12.2	15.4	27.5	24.9
0.0	21.9	29.1	24.5
0.0	21.2	28.4	24.4
3.3	13.0	27.9	24.7
11.2	19.7	28.4	25.4
1.5	18.8	28.4	25.4
2.5	18.3	28.3	25.3
0.0	19.2	29.5	25.2
0.0	20.3	29.0	25.3
0.0	18.1	28.3	25.1
21.3	13.0	28.1	25.3
0.0	22.0	29.8	25.4
0.0	21.6	30.0	25.4
5.1	15.4	28.7	24.9
0.8	22.4	29.5	25.3
6.9	17.5	29.5	25.5
6.4	18.3	27.9	25.2
8.1	19.1	28.5	24.8
1.3	23.6	30.0	24.7
0.0	22.2	29.4	24.6
0.0	22.8	29.3	25.2
18.3	12.6	28.3	25.2
0.0	21.9	29.4	24.9
0.0	18.0	29.6	24.9
0.0	21.2	29.5	24.3
11.7	18.3	27.4	25.2
8.6	21.1	29.6	24.9
2.8	14.2	28.6	25.3
0.0	18.1	28.9	24.9
0.0	20.2	29.8	24.5
3.0	15.6	27.7	24.8
0.0	16.1	29.0	25.0
5.3	15.9	27.9	25.7
7.1	20.2	29.5	25.6
0.0	25.4	29.4	24.9
0.0	23.3	29.8	24.4
0.0	23.4	29.7	24.0
0.0	21.1	29.6	24.6
0.0	23.6	29.3	24.7
0.0	21.3	28.3	24.8
0.0	20.8	29.2	25.0
0.0	22.1	30.1	24.9
0.0	22.6	30.0	25.2
0.0	16.4	29.0	25.0
0.0	23.4	30.4	25.6
0.0	22.4	30.0	24.9
0.0	23.9	30.1	24.4
0.0	23.7	30.0	24.5
0.0	21.7	30.2	25.3
0.0	17.9	29.4	24.8
0.0	18.4	28.3	25.7
6.9	19.2	29.2	25.5
0.0	20.0	29.2	26.0
0.0	21.8	29.6	25.8
0.0	20.3	29.5	25.9
0.8	16.7	29.0	25.2
0.0	20.8	30.0	26.0
0.0	21.9	29.9	25.2
0.0	19.8	30.0	25.2
0.0	22.1	30.1	24.9
0.0	19.0	29.3	25.2
0.0	18.3	29.5	25.4
0.0	22.6	29.7	24.9
